"Powertrain","chemistry","share_units","year"
"PHEV","NMC 622",0.0583746407848795,2041
"PHEV","NMC 622",0.0518871880141478,2042
"PHEV","NMC 622",0.0460752532079719,2043
"PHEV","NMC 622",0.0408776825118228,2044
"PHEV","NMC 622",0.0362368639015497,2045
"PHEV","NMC 622",0.0320990245891755,2046
"PHEV","NMC 622",0.0284143520680411,2047
"PHEV","NMC 622",0.0251369897979563,2048
"PHEV","NMC 622",0.0222249448003258,2049
"PHEV","NMC 622",0.0196399348048135,2050
"PHEV","NMC 622",0.0196399348048135,2051
"PHEV","NMC 622",0.0196399348048135,2052
"PHEV","NMC 622",0.0196399348048135,2053
"PHEV","NMC 622",0.0196399348048135,2054
"PHEV","NMC 622",0.0196399348048135,2055
"PHEV","NMC 622",0.0196399348048135,2056
"PHEV","NMC 622",0.0196399348048135,2057
"PHEV","NMC 622",0.0196399348048135,2058
"PHEV","NMC 622",0.0196399348048135,2059
"PHEV","NMC 622",0.0196399348048135,2060
"PHEV","NMC 622",0.0196399348048135,2061
"PHEV","NMC 622",0.0196399348048135,2062
"PHEV","NMC 622",0.0196399348048135,2063
"PHEV","NMC 622",0.0196399348048135,2064
"PHEV","NMC 622",0.0196399348048135,2065
"PHEV","NMC 622",0.0196399348048135,2066
"PHEV","NMC 622",0.0196399348048135,2067
"PHEV","NMC 622",0.0196399348048135,2068
"PHEV","NMC 622",0.0196399348048135,2069
"PHEV","NMC 622",0.0196399348048135,2070
"PHEV","NMC 532",0.095764639629643,2022
"PHEV","NMC 532",0.109021892665497,2023
"PHEV","NMC 532",0.0911457192240184,2024
"PHEV","NMC 532",0.0715071174238151,2025
"PHEV","NMC 532",0.0524801809989085,2026
"PHEV","NMC 532",0.0451864105446692,2027
"PHEV","NMC 532",0.0379628327958451,2028
"PHEV","NMC 532",0.031867852781721,2029
"PHEV","NMC 532",0.0265245353298944,2030
"PHEV","NMC 532",0.0232981480425867,2031
"PHEV","NMC 532",0.0212596233480077,2032
"PHEV","NMC 532",0.0199727134876886,2033
"PHEV","NMC 532",0.0188747202910372,2034
"PHEV","NMC 532",0.0174102044469223,2035
"PHEV","NMC 532",0.0167692651101361,2036
"PHEV","NMC 532",0.0159194453456099,2037
"PHEV","NMC 532",0.0150563242203278,2038
"PHEV","NMC 532",0.0140675290539317,2039
"PHEV","NMC 532",0.0129938967548884,2040
"PHEV","NMC 532",0.0122031958583358,2041
"PHEV","NMC 532",0.011448140496372,2042
"PHEV","NMC 532",0.0107292163100802,2043
"PHEV","NMC 532",0.0100464353027933,2044
"PHEV","NMC 532",0.00939943578928285,2045
"PHEV","NMC 532",0.00878756339278887,2046
"PHEV","NMC 532",0.00820993744070739,2047
"PHEV","NMC 532",0.00766550576193648,2048
"PHEV","NMC 532",0.00715309003589801,2049
"PHEV","NMC 532",0.00667142329931332,2050
"PHEV","NMC 532",0.00667142329931332,2051
"PHEV","NMC 532",0.00667142329931332,2052
"PHEV","NMC 532",0.00667142329931332,2053
"PHEV","NMC 532",0.00667142329931332,2054
"PHEV","NMC 532",0.00667142329931332,2055
"PHEV","NMC 532",0.00667142329931332,2056
"PHEV","NMC 532",0.00667142329931332,2057
"PHEV","NMC 532",0.00667142329931332,2058
"PHEV","NMC 532",0.00667142329931332,2059
"PHEV","NMC 532",0.00667142329931332,2060
"PHEV","NMC 532",0.00667142329931332,2061
"PHEV","NMC 532",0.00667142329931332,2062
"PHEV","NMC 532",0.00667142329931332,2063
"PHEV","NMC 532",0.00667142329931332,2064
"PHEV","NMC 532",0.00667142329931332,2065
"PHEV","NMC 532",0.00667142329931332,2066
"PHEV","NMC 532",0.00667142329931332,2067
"PHEV","NMC 532",0.00667142329931332,2068
"PHEV","NMC 532",0.00667142329931332,2069
"PHEV","NMC 532",0.00667142329931332,2070
"PHEV","NMC 811",0.155914936516305,2022
"PHEV","NMC 811",0.155722138245728,2023
"PHEV","NMC 811",0.18219119314771,2024
"PHEV","NMC 811",0.224770203444815,2025
"PHEV","NMC 811",0.263098060719175,2026
"PHEV","NMC 811",0.282130184916899,2027
"PHEV","NMC 811",0.30242185305237,2028
"PHEV","NMC 811",0.319815858515494,2029
"PHEV","NMC 811",0.337505167302151,2030
"PHEV","NMC 811",0.350543515290469,2031
"PHEV","NMC 811",0.364438567080516,2032
"PHEV","NMC 811",0.375641877885132,2033
"PHEV","NMC 811",0.388414399695087,2034
"PHEV","NMC 811",0.402996606221505,2035
"PHEV","NMC 811",0.414952980652975,2036
"PHEV","NMC 811",0.426218947805708,2037
"PHEV","NMC 811",0.436764133621937,2038
"PHEV","NMC 811",0.446523312741624,2039
"PHEV","NMC 811",0.457111633702697,2040
"PHEV","NMC 811",0.466740628216101,2041
"PHEV","NMC 811",0.476053910990955,2042
"PHEV","NMC 811",0.485074394180603,2043
"PHEV","NMC 811",0.493823215094678,2044
"PHEV","NMC 811",0.502319986408897,2045
"PHEV","NMC 811",0.510582947289875,2046
"PHEV","NMC 811",0.518629056566846,2047
"PHEV","NMC 811",0.526474054610634,2048
"PHEV","NMC 811",0.534132510513679,2049
"PHEV","NMC 811",0.541617864350198,2050
"PHEV","NMC 811",0.541617864350198,2051
"PHEV","NMC 811",0.541617864350198,2052
"PHEV","NMC 811",0.541617864350198,2053
"PHEV","NMC 811",0.541617864350198,2054
"PHEV","NMC 811",0.541617864350198,2055
"PHEV","NMC 811",0.541617864350198,2056
"PHEV","NMC 811",0.541617864350198,2057
"PHEV","NMC 811",0.541617864350198,2058
"PHEV","NMC 811",0.541617864350198,2059
"PHEV","NMC 811",0.541617864350198,2060
"PHEV","NMC 811",0.541617864350198,2061
"PHEV","NMC 811",0.541617864350198,2062
"PHEV","NMC 811",0.541617864350198,2063
"PHEV","NMC 811",0.541617864350198,2064
"PHEV","NMC 811",0.541617864350198,2065
"PHEV","NMC 811",0.541617864350198,2066
"PHEV","NMC 811",0.541617864350198,2067
"PHEV","NMC 811",0.541617864350198,2068
"PHEV","NMC 811",0.541617864350198,2069
"PHEV","NMC 811",0.541617864350198,2070
"PHEV","NCA",0.000777542176593672,2022
"PHEV","NCA",0.000632118557985629,2023
"PHEV","NCA",0.000571199227626832,2024
"PHEV","NCA",0.000552659211653847,2025
"PHEV","NCA",0.000559709851914186,2026
"PHEV","NCA",0.000559897330985621,2027
"PHEV","NCA",0.000533358848026906,2028
"PHEV","NCA",0.000516923716814558,2029
"PHEV","NCA",0.000489597994447766,2030
"PHEV","NCA",0.000473117115336417,2031
"PHEV","NCA",0.00048057203202997,2032
"PHEV","NCA",0.000454744750038475,2033
"PHEV","NCA",0.000451479087266339,2034
"PHEV","NCA",0.000453773818060787,2035
"PHEV","NCA",0.000454767187022368,2036
"PHEV","NCA",0.000447526078472214,2037
"PHEV","NCA",0.000433961988504844,2038
"PHEV","NCA",0.000411616940612043,2039
"PHEV","NCA",0.000386387344889479,2040
"PHEV","NCA",0.000372632997364328,2041
"PHEV","NCA",0.000358977248929054,2042
"PHEV","NCA",0.000345481042618285,2043
"PHEV","NCA",0.000332194515776977,2044
"PHEV","NCA",0.00031915856085556,2045
"PHEV","NCA",0.000306406116031125,2046
"PHEV","NCA",0.00029396325848142,2047
"PHEV","NCA",0.00028185014685932,2048
"PHEV","NCA",0.000270081843098537,2049
"PHEV","NCA",0.000258669033637025,2050
"PHEV","NCA",0.000258669033637025,2051
"PHEV","NCA",0.000258669033637025,2052
"PHEV","NCA",0.000258669033637025,2053
"PHEV","NCA",0.000258669033637025,2054
"PHEV","NCA",0.000258669033637025,2055
"PHEV","NCA",0.000258669033637025,2056
"PHEV","NCA",0.000258669033637025,2057
"PHEV","NCA",0.000258669033637025,2058
"PHEV","NCA",0.000258669033637025,2059
"PHEV","NCA",0.000258669033637025,2060
"PHEV","NCA",0.000258669033637025,2061
"PHEV","NCA",0.000258669033637025,2062
"PHEV","NCA",0.000258669033637025,2063
"PHEV","NCA",0.000258669033637025,2064
"PHEV","NCA",0.000258669033637025,2065
"PHEV","NCA",0.000258669033637025,2066
"PHEV","NCA",0.000258669033637025,2067
"PHEV","NCA",0.000258669033637025,2068
"PHEV","NCA",0.000258669033637025,2069
"PHEV","NCA",0.000258669033637025,2070
